Anime_ID|Staff_ID
16143|58394;3148;3148;65024;90142;714;1287;4093;10003;18613;58394;62432;83689;128722;5857;8476;8926;58394;78046;88214;105240;131254;18613;83689;99755;99366;99367;46076;46076;691;2196;7465;8052;8056;11467;11824;11830;12064;15214;16550;21674;23857;24463;26835;34045;37373;43185;43821;50356;58425;72100;77433;77775;79630;81202;84999;98983;101784;719;954;3445;5735;5894;7636;8073;10397;14071;15878;21911;46653;48696;51073;55286;104995
602|31;31;402;31;402;624;17381;31;54;624;1724;2906;4500;9807;11890;14761;33861;34246;31;624;678;3875;4876;5380;5858;8850;11250;11890;14761;16921;29594;34246;38667;68276;87752;734;930;5757;12544;13531;27900;28184;28209;68099;68100;68101;68102;68103;68104;31;32;3712;4874;5083;1784;3466;3699;7576;9105;9798;11235;15200;21492;27534;29594;31622;33263;87753;87754;146092;317;472;4879;4880;4881;67382;22721;22978;30270;741;1086;2959;2969;4904;23871;27651;27653;48574;48576;48577;384;529;1454;1629;4872;96416;48733;48759;48810;48869;48892;49237;49716;39024;56587;113579
697|2270;2333;2270;15157;28781;4609;4609;570;612;7093;8285;9057;24683;661;828;1045;1172;3584
14090|12531;7202;8223;41628;79078;13459;13818;15047;83586;5520;5520;7154;8251;8256;15473;16999;32308;32311;39585;44551;55004;75620;75633;78490;86056;103098;110526;110532;110533;110533;110534;111726;111728;112963;116772;116773;118413;696;791;1568;3176;7015;7614;9810;16690;17283;17354;21911;25957;26846;48719;50184;55281;56455;58992;63638;69236;69542;70856;72996;74806;94468;94984;102496
352|773;51;68804;3222;251;21933;1525;3222;51;19299;601;1403;4034;7891;40011;51737;57037;18127;25929;26137;48174;80578;1533;2085;2085;3794
10223|65;3148;65;3148;53002;30181;67;7144;67;67;40446;13571;97670;500;511;851;910;1177;1668;5039;27752;37295
17157|64718;86717;42091;127593;122906;78306;18;11859;13904;30569;81571;6998;117899;2582;54242;19270;88928;90132;101027;107681;125336;143509;79927;107988;659;1030;16480;17558;39751;47853;51073;53773;66684;78724;88587;116390;132098
15323|1519;1802;3702;10627;35580;36715;56302;68873;1802;3702;10627;35580;36715;56302;68873;12568;1802;3702;10627;35580;36715;56302;68873
3398|112;60968
9686|58;121;593;9801;10610;16408;9801;58;121;593;9801;16408;9475;10610;11408;16342;25765;3895;10610;31362;36384;67841;80280;57747;71853;7500;47879;5113;7500;18002;19892;22611;25765;34281;35807;40582;52820;53145;78608;115502;10173;14828;5457;13501;51877;439;5595;5902;9818;37191;48265;64263;38935;39024;39024;39030;58713;60653
17948|63950;1623;1623;33439;63950;33106;33439;111472;275;8159;78609;7620;8159;78609;23949;3637;96104;91151;13878;89608;793;832;8883;21887;50440;58051;68107;110360
7442|19866;16408;988;16408;18240;26740;36992;4101;5795;6704;7575;7588;14473;18133;19142;19866;66637;4101;6704;7575;7588;7597;10018;14473;19866;31364;66637;4531;19;7732;8734;15287;8734;6704;8040;8734;10464;11208;13865;19142;20775;22551;25556;31780;31781;36685;37880;42111;66640;136;254;13594;11354;7580;64706;334;386;438;439;524;2410;13838;17254;28316;41625
14189|314;109184;314;420;469;3616;4144;314;34987;37632;41252;41869;94418;117130;117132;117133;1064;1388;1389;2074;2516;58056;86771;111807
1477|100;10588;19583;4056;100;13445;118;4056;13461;25826;67;67;29553;25928;26123;26832;96399;96463;96602;97352
940|961;112;112;961;4526;9001;31;961;2429;3875;9819;27246;1935;3875;3895;5890;9819;11798;19467;27246;39933;39936;31;43;1297;1478;7593;9183;13552;15644;17505;18529;21490;22171;35683;37243;49858;49858;31;264;5092;13552;15206;139316;44;5122;43;472;5096;5097;304;661;662;724;856;2078;2326;2410;3127;3408;4129
15753|39307;83411;114542;54205;51459;51459;75819;55574;125762;65512;101314;108470
14723|1521;1521;36992;4143;18240;36992;1521;12568;58777;1521;35767;29115;63210;12568;3620;78750;96652;6586;40051;39394;40459;74118;81776;114062;143698;1176;7696;21471;71069;94314;94383;94945;101032;101314;102943;108055
6321|102315;10203;61076;8665;61076;19702;102315;93736;55695;55697;55701
9170|19;100;96;2417
10095|603;18612;18612;50324;75684;75685;82436;57;563;603;3887;11607;15632;42917;83683;100032;603;3887;7290;11753;32190;36303;38217;81693;115080;69237;73662;74870;97872;97873;10619;10620;75688;14246;183;11226;11612;14246;14461;31367;34796;39494;41310;46300;68891;81862;27728;71909;57482;60003;79371;97202;104393;446;697;808;6581;8851;17481;20999;28606
7019|29514;59751;29514
193|54;909;7343;12882;108;108;7202;8358;54;909;7343;8001;5911;55;56;2842;30396;74;55;55;1550;1684;44;226;1166;1300;14896;46049;1183;1184;3823;6238;7161;7162;22276;47721;50364;50491;50742;50756;52146;18204;25926;26198;27155;27412;303;720;1009;1096;1172;1311
13362|17377;51806;17377;105968;17377;105968;98623;95292;104614;2706;104614;105968;8849;80198;8835;19270;20984;34411;68490;104615
10552|3943;3905;1560;3943;8358;10189;16180;16342;16436;22171;36732;40834;15059;8112;12130;49151;80149;3902;3950;9800;6972;8114;13061;15372;18530;28066;47394;6972;13061;250;2810;8114;9644;14174;15372;19485;21570;35201;79530;317;2043;12398;8469;58005;9586;9589;35968;73421;31768;31770;33401;53755;21775;28506;28627;28912;28913;30175;46929;56376;846;1266;1439;4302;4302;4408;20943;20943;25281;33136;59901;68733;2831;23446;23785;36754;44217;47727;47734;50371;50377;50723;50726;50916;50917;52347;52835;52880;53229;59821;81913;29169;39963;47833;68042;70077;76019;18128;25628;25641;25645;25932;25937;26038;26161;26523;53232;71143;278;384;391;659;659;780;780;794;846;1172;1178;1178;2416;3839;3900;4271;13197;23816;21864;22021;22023;69814;69815;71225;62494;67204;67218;70910;71160;75514;75516;112706;112707;112773;846;38280;48732;48734;48735;48737;48791;48818;48836;50144;15925;38936;39030;57604;66364;66364
834|3146;3888;9702;11621;16476;68904;1691;5967;9702;11607;12542;81092;5860;5967;9702;11607;12542;31363;43350;97450;1620;13867;7697;564;2693;2873;4046;4085;10963;15218;16407;23934;31367;31741;34023;36273;75943;15152;10034;16588;16590;50545;50548;50548;50549;50554;50815;50816;50816;50816;50816;50817;50818;69778;436;542;1261;1506;5622;5750;7349;7696;31716
972|4069;119;1094;4305;17497;8728;3148;5617;5776;17498;707;7300;126194;12;4041;22733;22741;28552;28666;29022;30272;23476;24097;24116;30902;49757;50492;50515;52164;52830;62936;62969;62976;62976;63319;98962;15785;18114;25628;25645;25929;281;448;528;718;718;833;1102;1104;1105;1311;1501;1583;2057;2059;3256;4561;5267;14132;73368;90678;96257;96299;96299;96345;96381;96420;96422;96458;96459;96460;96461;96462;96463
11165|35070;50325;84655;50325;19723;55973;45120;55973;5458;23377;41628;84655;50184;72996;94469
742|1298;5382;1298;991;12554;5147;1279;6711;1279;4112;3080;8159;5458;1220;1300;530;539;1160;1184;3642;4545;6302;10570;10572;32388;32390;50521;50558;50562;50590;50813;62323;25929;25936;25938;26255;26257;384;833;849;1022;1172;4636;8364;10738;10738
439|1542;10893;22041;22042;22043;31252;34798;147109;1694;3336;10891;13112;13114;9983;18614;1543;13513;67;1541;1547;3366;5977;13115;3342;3343;39898;3346;22957;47713;50521;50568;50633;21023;21025;29403;29422;25914;27631;508;1581;2060;5178;27605;39897;38931;38935;38937;50231;50938
3148|3943;9677;7436;112;16231;83;8114;5536;317;163;4521;21598;26790;28918;355;614;2996;14753;16588;21587;21594;21595;51540;51541;277;384;659;719;720;807;828;952;3136
1040|3222;4056;4056;10323;13515;9423;63263;41;10364;66;632;820;1090;1143;2266;2643;2645;3032;3525;3665;3665;4831;6763;7006;7125;9511;10866;13004;14080;17296;38789;38791;44672;107940;107943;107945;107946;107949;146422;29290;29421;29434;52096;52112;52469;53034;54471;60380;68771;70112;25913;25922;26060;26125;26129;26166;26182;26182;26189;26302;26394;26527;26609;26985;26993;27273;27627;788;2170;2379;4219;15629;42647;48747;48749;48752;48770;48784;48872;48939;49599
1002|97;2689;10003;176;177;2689;8903;18848;305;19;100;96;18;2689;4459;5833;6704;7494;9089;13831;15121;18848;123;124;125;2949;731;181;184;4881;536;1143;1281;3531;3641;3644;3664;4332;4333;4334;4981;542;724;949;1097;1249;1250;1473;1497;2134;3839
16156|36025;54431;123308;122019;129514;122593
14974|3943;3902;3950;9800;8114;13061;18530;28066;989;6704;7653;8114;9096;9233;14174;16741;18530;18944;21194;30367;30645;32852;35201;39506;44625;51604;55533;56034;56210;68311;71477;72661;77303;79237;80082;80625;84421;93014;95060;95769;119840;21299;92493;9589;33998;35968;93210;31768;31958;45139;45140;118942;118945;118946;121661;121662;121663;123999;124000;21775;28506;28627;28913;41062;45796;846;3878;4157;4302;20943;25281;38251;56135;59901;116348;123822;125053;47726;47734;47741;50693;50710;50723;50910;50916;50917;52317;29169;39963;39965;52988;68042;72787;18128;25628;25641;25645;26042;26524;53232;71141;80809;391;659;846;1009;1172;3900;10397;54440;61669;68107;88183;96325;96417;116354;21864;22021;22022;22023;22140;69814;99159;100214;100383;106257;67204;71160;71353;112706;112707;112815;112816;112848;127261;38280;48732;48735;48737;50220;60698;81401;81401;127753;127754;127755;127755;127756;36361;36369;38557
1065|7364;112;5814;5974;12295;120857;23313;8103;21942;15770;1637;47699;50725;50919;90244;39980;25938;25945;25947;25969;26125;26237;26266;26323;27180;126003;928;956;2116;2595;3562;5493;5495
15750|35070;113087;127953;113087;127953;103231;114040;115462;113087;113087;113088;30629;5902;10397;51075;114041;114042;127223
2323|72;72;72;12662;72;2672;12660;25985;26262;1669;4411
7390|8039;4232;909;5848;8039;909;14507;7081;7081;4641;13;10751;5868;2949;21571;8805;54321;140447;936;4635;8807;10583;28154;31683;31688;50364;50493;50499;528;1529
6369|42864;31715;132202;73732;26469;31875;26469;10427;36702;101027;1469;5039;21734
14942|54;2635;8811;8811;1622;692;949;57085;59879;65512;68107;74624;91009
2271|6354;431;150;4040;4041;13935;633;1090;1139;2256;3029;3419;4019;4033;4034;4035;5588;25241;26532;508;719;720;849;912;1181;1375;2131;3241;4038;4636;29825
15511|89837;31090;31090;89837;89837;3140;37596;21271;37596;24339;93014;8849;58827;98575;138261;138262;65921;503;524;1501;13321;17832;25957;42073;49471;63380;67406;70862;70964;81692;86276;89468;94314;94856;95027;95316;96559;115634;119408;123965;124840;125529
851|4;3086;47703;45739;10619;7723;7523;7599;10500;10619;10620;12244;20775;125585;25707;25348;17079;24776;73367;96176;96181;96186;96192;96299;96308;96350;96387;96404;96721;97266
2035|10817;10499;14242;42864;53376;4629;8956;10424;53348;29895;10205;10855;18297;26470;33277;53375;110463;110464;110465;110466;110467;110468;1122;1390;1408;4213;9067;10070;10794;12929;12929;25958;29209;29218;43217;49318;49619;53345;53346;77506;89308;89309;89311;90176;91549;91550;91551;445;460;543;1036;2140;2402;3060;5896;7766;7968;9857;10997;13726;15487;15926;15932;15932;38929
2778|324;8509;37754;324;37785;37756;63584;2444;6984;11235;12595;11235;11211;596;317;16349;13791;2095;24038;37754;37841;37842;87348;28899;28922;28924;28928;30108;6283;6381;10283;11025;32815;50505;50522;52343;52358;29169;29175;47833;52194;25902;26315;27412;50866;662;1178;1660;5108;5896;15972
459|669;669;1687;398;1686;1684;9646;44;13343;539;1092;1157;1160;1403;3823;4332;4554;526;856;975;1072;1675;1676;1681;73367;96176;96186;96190;96192;96404;96462
823|36;4253;114;4240;5456;1551;3631;12365;5457;1606;4252;4580;12362;12363;740;747;748;1087;2468;4261;4864;5711;45725;60039;79592;18116;18124;25932;25934;25937;542;543;699;720;1019;1497;2172;2394;4255;48757;48761;48765;48770;49486;49606
1722|1548;7284;108;7284;8026;8027;8028;1694;5983;9674;10373;11213;128474;7728;36261;9240;8030;8031;20801;8029;9240;53216;112979;8945;3343;7727;8032;47371;62617;28471;28640;28641;7040;7042;7046;9175;9176;9178;27103;50373;50461;50466;50467;50469;50479;50597;50602;69776;27769;29394;29394;29394;29434;29434;68573;68577;25628;25940;25969;25993;26535;304;1010;1015;1023;1156;1274;1311;1473;1669;2087;2325
14116|16818;14981;35033;111105;111706;115901;117271;222;2181;3456;3568;5467;5675;5857;5870;7257;7290;8552;8838;9674;10732;16818;16898;20521;27998;29608;32213;32882;35527;36586;37729;41881;44698;47007;54119;57073;57784;77230;78973;88594;97656;97848;97850;101965;106092;109303;109757;109759;110204;112076;112378;118072;118073;120362;222;2181;3456;3568;5467;5675;5857;7257;8552;8838;9630;9674;10732;12411;16818;16898;20521;27998;29608;32213;32882;35527;36586;37729;41881;44698;47007;54119;57073;57784;77230;83996;88594;97656;97848;97850;101965;106092;109303;109757;109759;110204;112076;112378;118072;118073;120362;3456;222;3456;3568;5422;5675;5799;5870;7257;8158;8552;9674;10732;16808;16818;16898;20521;22261;22608;23218;25200;27998;29608;32882;36586;37729;41881;44698;46445;47007;50230;54119;57073;77230;88594;97656;97848;97850;101965;106092;109303;109757;109758;109759;110204;112076;118072;118073;120362;597;1824;2354;3146;3456;5675;6561;7437;8030;9674;10732;11327;12097;14002;14416;16898;19902;20521;25547;26092;27467;35527;38623;41276;41722;43056;43121;43123;44910;47007;48642;49408;51046;59349;75971;76376;77230;82776;88594;97850;101965;109303;109759;110203;117681;118073;118695;121435;222;2693;3456;3568;5422;5467;5675;5799;5874;7257;8158;9498;9674;10732;16808;16818;16826;16898;19776;19847;20521;22261;22608;23218;25200;27998;29608;32882;34637;34693;37729;40797;41491;41881;44698;46445;47007;47830;50230;54119;57073;57595;64543;82204;88594;97656;97850;101965;106092;107130;107134;109301;109303;109757;110204;112076;114758;118072;118073;109299;211;108945;9943;27134
16546|71372;429;1478;4459;8561;62432;71372;83653;8561;12448;50312;71372;83653;89574;32174;149;7511;8102;274;2271;5028;9093;20775;41150;54187;91072;98810;15047;104154;56186;94716;95345;110140;135348;277;278;8342;17354;20999;28816;72996;101032;104960;114052
85|372;668;261;668;2633;5543;12773;372;669;1935;5612;5802;10002;20756;26822;1935;5802;10002;11617;26822;27246;32778;140;288;13697;670;1478;1297;481;670;1478;2228;8148;288;495;815;13697;17507;45796;902;907;1064;1066;1067;2328;2367;2509;5006;25901;26007;26048;26054;26060;26612;27424;391;787;851;1004;1031;1137;1461;1669;40825;15926;15926;15932;15937;38943;39024;39767;51498
12041|10178;51806;65993;135660;135660;21134;12943;48534;2706;48534;979;16361;8835;59957;1506;14925
17006|40491;83522;15012;37567;66437;126781;4039;9464;13935;18292;19035;23206;25784;29895;35794;83210;83522;144211;12;9471;19035;24181;35794;41811;83210;83220;83522;100934;105243;144211;73188;12;12;13935;9074;11158;23703;30411;39007;91312;106371;4097;13935;34417;7504;7653;9494;11467;13935;18927;18990;23206;34279;35018;49178;50024;50330;77119;78034;91328;91336;96581;97376;101784;30411;44;60513;130384;130497;301;427;508;508;508;511;528;528;546;551;780;930;1009;1010;1011;1045;1072;1096;1103;1104;1105;1178;1250;1578;2057;2057;2059;2394;2394;3075;3075;3075;3092;3100;4668;4668;6581;7015;7238;10484;15988;21028;30331;53470;75841;106773
2186|961;5448;8509;603;115;74830;7506;10954;4656;7506;10954;186;5830;254;55776;28690;74827;74828;74829;525;856;867;975;1070;1374;2326
16132|2802;3086;3086;83921;2802;4688;10857;98990;116402;144680;2802;11068;12250;37950;50312;81693;83516;98990;37756;129050;116762;7726;62463;111669;34796;140420;2276;5113;7726;8159;8226;11226;11250;18289;21570;26467;34431;34796;38984;41660;48466;51491;52701;52802;62463;63443;77229;97883;106208;140420;23949;7588;45526;6725;35968;92655;109363;127418;134165;146450;4213;31217;63930;81350;97965;107863;115434;126375;128620;132766;524;1250;7015;34411;67797;86706;89894;94314;106108;123756;124966
16122|105267;105267;128992;97231;86708;4179;74850;112346;123756
4135|75;31495;305;5436;75;6498;75;33688;277;296;302;503;546;692
6209|9755;26435;4041;490;503;546;808;1178;4775;7348;8038;16404;50902;60834;60845;65359
3178|961;6593;961;6593;6593;24720;140;10730;19;100;8161;13831;20262;18;89;13831;20262;8069;1203;7545;7618
6901|11234;2628;40347;526
1409|100;100;5776;6836;10356;19397;29367;100;3374;3456;8990;8991;19250;29367;30417;145505;145506;19396;883;3361;19224;2775;2949;19181;19395;47712;52078;26374;1533;2394;5494;7707;9123;96632
15814|18107;16408;16408;25380;36992;398;5839;6704;10621;18107;20428;50393;85075;88989;6704;18107;25208;31137;37632;50393;85075;88989;107452;18107;85075;109661;17722;17722;80116;82556;18554;80116;82556;37057;50393;71477;71692;77264;78951;80116;82556;83989;83992;94544;96562;107452;112717;10621;83989;2582;40497;77995;13740;100373;107988;28316;47853;56739;70503;94383;94383;94383;94383;94383;94383;95316;95316;95316;101314;101314;106108;115634;115634;115634;115634;133236
11304|9089;20146;7202;7202;9808;16992;77288;21;306;1724;7588;9089;10003;13830;20146;31373;53216;116202;13830;20146;31137;31373;75147;94397;116202;58905;19;100;18;9091;31373;32142;51811;4379;20147;16572;11373;27544;2412;2412;7766;13432;30785;35266;37186;55528;57085;58051;58757;86706;117375
12990|15162;18612;18612;2637;15162;119239;15140;15162;119239;127464;42242;311;52808;42242;21669;28136;68679;80550;101292;40497;5458;22543;4569;41628;93641;99738;101823;107443;24070;64838;82633;91154;106210;107442;1065;3658;4919;9293;12493;37623;44595;72702;299;411;528;546;662;1377;5918;8217;12163;16474;49373
11877|89837;89837;94231;93014;25954;42073;51932;57741;74584;86276;125529
13633|7343;30601;71893;75875;88976;37;4046;17505;337;454;856;2391;3445;4870;13200;13834;16411;17353;17354;19184;31092;89093
8783|6621;4629;4629;7856;22130;13408;43297;4631;73891;4383;2334;9093;56302;123;649;13878;111881;112027;507;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;2394;3410;3410;3410;7247;7260;7591;7591;7591;7591;7591;7591;7591;7591;7591;17353;17353;17353;17353;22150;56329;56329;56329;15939;15939;15939;38906;38929;38929;38929;38929;38929;38936;38936;38936;38936;39024;39024;39030;39030
14118|6686;83183;83183;109199;108748;108190;71925;44910;71925;8141;46553;390;500;805;912;4562;5108;5683;9193;14072;17354;21903;62032;76670;82915;109028
14889|53927;53927;115945;115946;53927
8209|28779;11608;11608;68814;28779;60521;10855;10855;1686;3356;7502;8159;10855;20472;25746;30907;1522;145731;356;1062;1064;2503;2504;2517;2517;21909;37623;44594;44595;47150;53436;58056;60077;61982;62650;63415;32390;50557;50568;50590;50753;50813;59608;59609;59611;59611;63313;68581;118959;386;807;1377;1568;1629;2050;2052;5596;7636;8006;9837;10993;18713;20597;22535;26718;37449;49569;57771;15925;15925;15939;15939;38906;38929;38935;38935;38936;38936;39030;39030
15498|5380;1685;1685;69830;5380;5795;5852;10173;10960;31193;33277;41699;54215;74977;114483;116402;124124;5380;16977;31871;33277;42949;53159;54215;56437;74474;74977;75147;75410;77125;80280;81956;83653;87254;106980;57491;123554;99367;34025;16;69336;34025;1029;2276;10173;16550;21194;22507;22621;24235;30363;34986;37308;37373;40580;47083;47431;49280;49813;50681;54308;60208;65313;76999;77232;77319;78083;78093;78752;81778;83432;84999;104978;114483;16;60463;108109;117531;32413;48801;67598;74391;110466;110470;111285;112256;121003;126758;126760;126761;127338;127339;102732;134741;524;664;724;793;849;910;3060;17817;21911;32078;63126;86669;99623;105664;123409;123756
